placekey,latitude,longitude,street_address,city,region,postal_code,phone_number,open_hours,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
223-222@8ts-zbf-7t9,33.377923,-111.807672,1546 N Cooper Rd,Gilbert,AZ,85233,14806321875,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,273,218,"[10,7,5,1,5,16,6,12,18,13,7,15,6,6,7,6,9,9,9,4,7,11,11,9,11,7,8,8,13,9,8]",4549,10,"{""<5"":11,""5-10"":147,""11-20"":32,""21-60"":55,""61-120"":4,""121-240"":12,"">240"":12}","{""QuikTrip"":8,""Kohl's"":8,""McDonald's"":8,""Circle K Gas"":7,""Walmart"":7,""Target"":4,""Circle K"":4,""T.J. Maxx"":4,""Starbucks"":4,""Fry's Food & Drug Stores"":4,""EoS Fitness"":3,""Dutch Bros Coffee"":3,""Chick-fil-A"":3,""Five Below"":3,""Staples"":3,""Raising Cane's"":3,""Shell Oil"":3,""Jack in the Box"":2,""Costco Gasoline"":2,""Costco"":2}","{""Walmart"":65,""Circle K Gas"":60,""McDonald's"":59,""Circle K"":52,""Fry's Food & Drug Stores"":49,""QuikTrip"":48,""Target"":44,""Starbucks"":42,""Shell Oil"":42,""Chick-fil-A"":40,""Taco Bell"":39,""Walgreens"":36,""Chevron"":34,""Wendy's"":29,""Sonic"":28,""In-N-Out Burger"":28,""7-Eleven"":27,""Costco"":26,""Subway"":26,""Dutch Bros Coffee"":25}","[0,0,0,1,2,1,1,1,2,12,20,40,54,56,43,35,24,40,29,43,31,19,2,1]","{""Monday"":36,""Tuesday"":34,""Wednesday"":27,""Thursday"":53,""Friday"":51,""Saturday"":44,""Sunday"":28}","{""android"":129,""ios"":88}"
22b-222@8sz-wr3-54v,29.701034,-98.095689,156 S State Highway 46 Ste 110,New Braunfels,TX,78130,18306299300,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,335,263,"[7,8,9,2,18,13,10,13,10,11,8,17,10,16,15,12,16,20,12,9,10,7,10,8,9,8,11,10,5,8,13]",12175,14,"{""<5"":8,""5-10"":133,""11-20"":58,""21-60"":111,""61-120"":8,""121-240"":6,"">240"":11}","{""Walmart"":10,""H-E-B"":10,""Shell Oil"":10,""Chick-fil-A"":8,""Valero Energy"":7,""McDonald's"":6,""Subway"":6,""Whataburger"":5,""Walgreens"":5,""Sonic"":4,""Planet Fitness"":4,""Circle K"":3,""P. Terrys"":3,""Buc-ee's"":3,""Dollar General"":3,""Bahama Buck's"":3,""Target"":3,""Jack in the Box"":3,""Panda Express"":3,""Exxon Mobil"":3}","{""Walmart"":65,""Chick-fil-A"":63,""Shell Oil"":60,""Valero Energy"":59,""McDonald's"":59,""Whataburger"":57,""H-E-B"":57,""Target"":48,""Sonic"":43,""Walgreens"":41,""Exxon Mobil"":37,""Subway"":37,""Buc-ee's"":35,""Taco Bell"":33,""Dollar General"":32,""Simon mall"":30,""Wendy's"":29,""Circle K Gas"":27,""Chevron"":27,""The Home Depot"":25}","[2,2,2,2,2,2,0,3,4,2,13,42,53,43,36,31,37,46,57,42,48,22,5,4]","{""Monday"":55,""Tuesday"":43,""Wednesday"":46,""Thursday"":47,""Friday"":48,""Saturday"":57,""Sunday"":39}","{""android"":85,""ios"":176}"
zzw-224@627-smh-j35,40.926882,-73.853552,5510 Xavier Dr Spc 5A10,Yonkers,NY,10704,19148852900,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,324,271,"[3,14,12,13,11,13,10,11,8,8,20,7,11,15,8,11,16,9,8,6,15,9,10,12,11,10,7,10,5,9,12]",5323,20.5,"{""<5"":8,""5-10"":64,""11-20"":90,""21-60"":100,""61-120"":23,""121-240"":20,"">240"":19}","{""McDonald's"":6,""Blink Fitness"":5,""CVS"":5,""BP"":4,""Michaels Stores"":4,""Starbucks"":4,""Haagen Dazs"":3,""The Burger Joint"":3,""Dunkin'"":3,""Applebee's"":3,""Cinnabon"":3,""Spencer's"":3,""The Children's Place"":3,""Sunoco"":3,""Hyatt Place"":3,""Auntie Anne's"":3,""Jamba"":3,""Old Navy"":3,""T.J. Maxx"":3,""Macy's"":3}","{""McDonald's"":56,""Dunkin'"":47,""Starbucks"":38,""BP"":37,""CVS"":36,""Shell Oil"":29,""Mobil"":28,""Sunoco"":27,""Subway"":25,""Target"":24,""Walgreens"":24,""Wendy's"":23,""T.J. Maxx"":23,""Walmart"":21,""Costco"":21,""Stop & Shop"":21,""Burger King"":20,""Applebee's"":19,""Dollar Tree"":18,""Blink Fitness"":17}","[3,2,6,5,2,2,5,9,11,14,18,22,37,49,47,46,43,60,66,62,38,41,22,6]","{""Monday"":36,""Tuesday"":37,""Wednesday"":50,""Thursday"":36,""Friday"":52,""Saturday"":60,""Sunday"":53}","{""android"":94,""ios"":178}"
225-222@5qw-dxb-xnq,32.433647,-97.784748,321 E US Highway 377,Granbury,TX,76048,18175799246,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,1434,954,"[54,55,44,56,46,36,40,47,41,43,60,47,33,43,49,57,48,55,45,38,61,33,54,45,50,26,36,55,60,50,27]",12404,21,"{""<5"":32,""5-10"":435,""11-20"":213,""21-60"":527,""61-120"":97,""121-240"":78,"">240"":52}","{""Walmart"":15,""RaceTrac"":7,""Sonic"":6,""McDonald's"":6,""Chick-fil-A"":5,""H-E-B"":4,""GameStop"":4,""Whataburger"":4,""Murphy USA"":3,""Staples"":3,""The Home Depot"":3,""Starbucks"":3,""Wendy's"":3,""ConocoPhillips"":3,""Braum's Ice Cream and Dairy Stores"":3,""Chili's Grill & Bar"":3,""Kroger Fuel Center"":3,""Ross Stores"":3,""Valero Energy"":3,""Wingstop"":2}","{""Walmart"":80,""Sonic"":62,""McDonald's"":56,""RaceTrac"":56,""Chick-fil-A"":52,""Whataburger"":48,""H-E-B"":39,""Shell Oil"":38,""Dollar General"":38,""Starbucks"":38,""Valero Energy"":35,""Exxon Mobil"":35,""Chevron"":34,""Braum's Ice Cream and Dairy Stores"":33,""The Home Depot"":30,""QuikTrip"":29,""Panda Express"":29,""ConocoPhillips"":29,""Dairy Queen"":28,""Chicken Express"":28}","[3,1,0,0,0,5,13,13,23,34,75,207,321,265,175,148,161,193,222,193,188,109,47,27]","{""Monday"":164,""Tuesday"":143,""Wednesday"":199,""Thursday"":243,""Friday"":257,""Saturday"":207,""Sunday"":221}","{""android"":332,""ios"":623}"
22f-222@5pw-623-sbk,41.891841,-87.628435,6 W Grand Ave,Chicago,IL,60654,13128280613,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-05:00,2021-08-01T00:00:00-05:00,410,316,"[10,9,17,17,8,9,13,13,22,21,12,3,7,10,11,14,17,11,12,17,7,7,31,15,8,12,11,16,23,10,17]",51906,12.5,"{""<5"":25,""5-10"":161,""11-20"":62,""21-60"":57,""61-120"":23,""121-240"":26,"">240"":56}","{""Starbucks"":9,""Dunkin'"":9,""McDonald's"":5,""Embassy Suites Hotels"":4,""Jewel-Osco"":3,""BP"":3,""Walgreens"":3,""Rock Bottom Restaurant & Brewery"":3,""Best Western"":3,""Subway"":3,""Portillo's Restaurants"":3,""Marriott Hotels"":3,""Shell Oil"":3,""Mobil"":2,""Hampton"":2,""Cantina Laredo"":2,""Potbelly Sandwich Works"":2,""The Luxury Collection"":2,""CVS"":2,""Target"":2}","{""McDonald's"":55,""Starbucks"":49,""Dunkin'"":43,""Walmart"":42,""Walgreens"":37,""BP"":36,""Target"":36,""Subway"":33,""Shell Oil"":32,""Jewel-Osco"":22,""CVS"":21,""Chick-fil-A"":21,""Dollar Tree"":20,""Mobil"":18,""Portillo's Restaurants"":18,""7-Eleven"":17,""Wendy's"":16,""Taco Bell"":16,""Costco"":15,""Simon mall"":14}","[18,18,22,23,18,20,25,29,36,34,44,48,61,58,63,73,65,68,72,56,61,61,53,46]","{""Monday"":35,""Tuesday"":44,""Wednesday"":46,""Thursday"":64,""Friday"":86,""Saturday"":87,""Sunday"":48}","{""android"":136,""ios"":179}"
227-222@63f-drp-rkz,37.345235,-79.188829,4010 Wards Rd Ste A,Lynchburg,VA,24502,14342376931,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,545,447,"[16,16,16,7,19,32,18,18,20,18,20,18,21,17,20,17,24,20,13,13,16,16,12,28,18,11,19,8,17,15,22]",15156,14,"{""<5"":16,""5-10"":220,""11-20"":77,""21-60"":214,""61-120"":17,""121-240"":1,"">240"":0}","{""Walmart"":11,""Sheetz"":11,""McDonald's"":10,""Target"":8,""Chick-fil-A"":8,""Build A Bear Workshop"":5,""Starbucks"":5,""Garbanzo Fresh Mediterranean"":5,""Shell Oil"":4,""Wendy's"":3,""Marathon"":3,""Kroger"":2,""76"":2,""CVS"":2,""Subway"":2,""Dollar General"":2,""Hardee's"":2,""BP"":2,""Goodwill Industries"":2,""GameStop"":2}","{""Walmart"":73,""McDonald's"":70,""Sheetz"":65,""Chick-fil-A"":64,""Target"":50,""Shell Oil"":43,""Starbucks"":42,""Kroger"":38,""Wendy's"":36,""Food Lion"":35,""Goodwill Industries"":33,""Exxon Mobil"":32,""CVS"":32,""Subway"":29,""Lowe's"":28,""Dollar General"":28,""Taco Bell"":28,""Marathon"":27,""Hardee's"":25,""Build A Bear Workshop"":25}","[0,1,0,0,0,0,0,1,0,1,13,57,90,100,42,43,42,65,83,74,50,25,9,5]","{""Monday"":61,""Tuesday"":85,""Wednesday"":59,""Thursday"":87,""Friday"":80,""Saturday"":108,""Sunday"":65}","{""android"":149,""ios"":295}"
zzw-222@8dj-fyt-5j9,28.534384,-82.506617,13207 Cortez Blvd,High Point,FL,34613,13525974356,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,509,424,"[18,14,14,6,24,30,11,16,14,11,15,12,9,14,20,28,15,16,11,16,23,12,29,11,21,11,12,22,11,16,27]",10913,12,"{""<5"":14,""5-10"":217,""11-20"":93,""21-60"":157,""61-120"":16,""121-240"":4,"">240"":8}","{""Walmart"":11,""Shell Oil"":11,""McDonald's"":9,""Chick-fil-A"":9,""Target"":7,""Wawa"":6,""Dunkin'"":6,""Michaels Stores"":6,""Ross Stores"":5,""Starbucks"":4,""7-Eleven"":4,""Planet Fitness"":4,""Baskin Robbins"":4,""Office Depot"":3,""Sam's Club"":3,""RaceTrac"":3,""Wendy's"":3,""Panera Bread"":3,""Burger King"":3,""CVS"":3}","{""Walmart"":76,""McDonald's"":65,""Shell Oil"":58,""Chick-fil-A"":52,""Dunkin'"":48,""Target"":47,""Wawa"":45,""7-Eleven"":45,""Publix Super Markets"":44,""Wendy's"":37,""RaceTrac"":37,""Taco Bell"":36,""Starbucks"":35,""Walgreens"":34,""Mobil"":34,""CVS"":31,""Ross Stores"":30,""Burger King"":30,""Dollar General"":29,""Subway"":28}","[0,0,0,0,0,0,0,0,1,8,15,32,68,64,68,54,62,67,63,78,68,42,5,1]","{""Monday"":58,""Tuesday"":67,""Wednesday"":70,""Thursday"":77,""Friday"":101,""Saturday"":78,""Sunday"":58}","{""android"":160,""ios"":263}"
225-222@5x4-4jj-rx5,47.667359,-122.102348,17875 Redmond Way Ste 170,Redmond,WA,98052,14255585868,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,372,302,"[12,7,12,6,12,17,13,15,15,11,6,12,14,16,20,12,5,11,22,11,13,11,13,11,8,11,13,9,15,8,11]",7389,16,"{""<5"":12,""5-10"":127,""11-20"":81,""21-60"":119,""61-120"":15,""121-240"":2,"">240"":16}","{""Target"":9,""Costco Gasoline"":5,""The Home Depot"":4,""Chevron"":4,""Costco"":4,""Starbucks"":4,""McDonald's"":4,""Peet's Coffee and Tea"":3,""Dairy Queen"":3,""Subway"":3,""The Salvation Army"":2,""Whole Foods Market"":2,""MOD Pizza"":2,""Safeway"":2,""Kohl's"":2,""QFC (Quality Food Centers)"":2,""Shell Oil"":2,""Petco"":1,""Mercurys Coffee"":1,""The Goddard School"":1}","{""Starbucks"":55,""Chevron"":47,""Target"":46,""Costco"":46,""McDonald's"":44,""Shell Oil"":38,""Costco Gasoline"":34,""The Home Depot"":30,""Safeway"":27,""Subway"":27,""76"":25,""Chick-fil-A"":24,""Dairy Queen"":24,""Safeway Pharmacy"":24,""QFC (Quality Food Centers)"":22,""The Salvation Army"":21,""MOD Pizza"":19,""Safeway Fuel Station"":19,""Petco"":17,""Walmart"":16}","[5,1,1,1,0,0,1,3,5,4,10,40,46,33,33,43,35,48,64,61,74,49,18,13]","{""Monday"":57,""Tuesday"":55,""Wednesday"":51,""Thursday"":73,""Friday"":55,""Saturday"":50,""Sunday"":31}","{""android"":112,""ios"":187}"
224-222@63r-b5r-z4v,39.312446,-76.755353,7091 Security Blvd Ste 102,Woodlawn,MD,21244,14432006190,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,287,209,"[4,10,7,6,5,7,9,5,10,11,5,10,9,12,5,14,11,9,13,12,8,12,8,11,5,9,10,7,10,18,15]",5582,10,"{""<5"":6,""5-10"":145,""11-20"":56,""21-60"":60,""61-120"":4,""121-240"":6,"">240"":10}","{""McDonald's"":17,""Dunkin'"":8,""Chick-fil-A"":7,""Subway"":7,""Walmart"":6,""Royal Farms"":6,""Popeyes Louisiana Kitchen"":5,""Taco Bell"":5,""7-Eleven"":5,""GameStop"":5,""Wawa"":4,""Panera Bread"":4,""Shell Oil"":4,""Rita's Italian Ice"":4,""LA Fitness"":4,""Five Guys"":4,""Family Dollar Stores"":4,""Wendy's"":4,""Office Depot"":4,""Exxon Mobil"":3}","{""McDonald's"":71,""Walmart"":65,""Shell Oil"":49,""7-Eleven"":48,""Chick-fil-A"":48,""Subway"":48,""Royal Farms"":46,""Dunkin'"":41,""Exxon Mobil"":39,""Dollar Tree"":37,""Family Dollar Stores"":37,""Walgreens"":36,""Target"":32,""Popeyes Louisiana Kitchen"":31,""Sam's Club"":30,""CVS"":29,""Wawa"":26,""Burger King"":26,""Sunoco"":25,""The Home Depot"":24}","[6,7,7,7,7,8,6,7,9,11,25,30,39,33,32,30,35,38,31,26,29,23,11,10]","{""Monday"":37,""Tuesday"":38,""Wednesday"":36,""Thursday"":36,""Friday"":60,""Saturday"":55,""Sunday"":25}","{""android"":122,""ios"":84}"
224-222@8g6-x44-c3q,33.651031,-84.009119,1467 Highway 138 SE,Conyers,GA,30013,17709290243,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,868,688,"[29,28,28,12,22,45,35,30,33,23,23,33,18,21,28,49,27,35,23,20,28,27,36,25,32,24,20,27,25,36,26]",14038,10,"{""<5"":27,""5-10"":425,""11-20"":161,""21-60"":226,""61-120"":26,""121-240"":3,"">240"":0}","{""Walmart"":10,""Chick-fil-A"":9,""QuikTrip"":8,""McDonald's"":8,""Starbucks"":5,""Shell Oil"":5,""Kroger Fuel Center"":5,""Target"":4,""Hobby Lobby Stores"":4,""Burger King"":4,""Ross Stores"":4,""Wendy's"":4,""Taco Bell"":4,""Burlington"":4,""Chevron"":3,""Dollar General"":3,""Zaxby's"":3,""Texaco"":3,""BP"":3,""CVS"":3}","{""Walmart"":76,""McDonald's"":63,""QuikTrip"":58,""Chick-fil-A"":57,""Shell Oil"":50,""Wendy's"":42,""Zaxby's"":41,""Target"":39,""Kroger Fuel Center"":37,""Chevron"":35,""Dollar Tree"":35,""BP"":35,""Taco Bell"":35,""Dollar General"":32,""Burger King"":32,""Subway"":31,""Publix Super Markets"":31,""Starbucks"":29,""Kroger"":29,""Walgreens"":28}","[2,1,0,0,0,0,0,1,4,15,24,76,130,125,89,85,101,80,106,87,81,91,14,1]","{""Monday"":102,""Tuesday"":103,""Wednesday"":111,""Thursday"":139,""Friday"":182,""Saturday"":129,""Sunday"":102}","{""android"":285,""ios"":401}"
22b-222@5q9-b47-wx5,39.60428,-104.70745,24100 E Commons Ave Ste 101,Aurora,CO,80016,13034003855,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-06:00,2021-08-01T00:00:00-06:00,199,172,"[12,12,14,6,3,3,5,4,3,4,7,3,3,5,7,7,6,4,13,6,12,6,5,6,10,1,4,3,6,9,10]",3307,12,"{""<5"":4,""5-10"":87,""11-20"":47,""21-60"":49,""61-120"":4,""121-240"":6,"">240"":2}","{""Walmart"":14,""Sam's Club"":10,""World Market"":6,""Target"":6,""ConocoPhillips"":5,""Jamba"":4,""Starbucks"":4,""Cinnabon"":3,""Five Guys"":3,""Safeway Pharmacy"":3,""Sonic"":3,""Plato's Closet"":3,""T.J. Maxx"":3,""Tutti Frutti"":3,""Sam's Club Fuel Center"":3,""Chick-fil-A"":3,""Petco"":2,""Circle K Gas"":2,""Lowe's"":2,""Wendy's"":2}","{""Walmart"":66,""McDonald's"":59,""Chick-fil-A"":52,""Starbucks"":49,""Target"":49,""ConocoPhillips"":47,""King Soopers"":39,""Sonic"":31,""Taco Bell"":30,""Walgreens"":27,""Sam's Club"":27,""Wendy's"":25,""Phillips 66"":25,""Shell Oil"":23,""Subway"":23,""Dairy Queen"":23,""Cinnabon"":22,""Circle K Gas"":20,""Lowe's"":20,""Jamba"":20}","[0,0,0,0,0,0,0,2,2,2,3,18,18,26,31,27,28,29,32,28,16,12,0,0]","{""Monday"":20,""Tuesday"":16,""Wednesday"":25,""Thursday"":35,""Friday"":36,""Saturday"":40,""Sunday"":27}","{""android"":81,""ios"":91}"
zzw-223@63r-7g9-vxq,38.701705,-77.220596,9447 Lorton Market St,Lorton,VA,22079,17033374624,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,269,233,"[6,14,6,3,10,8,7,11,8,9,5,9,10,14,11,8,11,15,7,6,7,9,7,7,8,5,14,5,10,8,11]",7212,10,"{""<5"":5,""5-10"":130,""11-20"":39,""21-60"":72,""61-120"":22,""121-240"":1,"">240"":0}","{""McDonald's"":10,""7-Eleven"":9,""Shell Oil"":6,""Sunoco"":5,""Starbucks"":5,""Walmart"":4,""Target"":4,""Exxon Mobil"":4,""Dunkin'"":4,""Gold's Gym"":4,""Sheetz"":4,""Subway"":4,""Wawa"":3,""BP"":3,""Chick-fil-A"":3,""Glory Days Grill"":3,""Burger King"":2,""The Home Depot"":2,""Wendy's"":2,""Five Guys"":2}","{""McDonald's"":61,""Shell Oil"":50,""7-Eleven"":45,""Target"":45,""Chick-fil-A"":45,""Starbucks"":42,""Walmart"":41,""Sunoco"":36,""Exxon Mobil"":36,""Subway"":34,""Dunkin'"":32,""CVS"":31,""Burger King"":26,""Wendy's"":24,""Food Lion"":24,""Costco"":23,""Street Corner"":23,""Wawa"":22,""Walgreens"":22,""Sheetz"":21}","[2,2,1,0,0,0,2,2,3,1,6,24,31,41,26,23,27,30,41,36,23,20,6,2]","{""Monday"":31,""Tuesday"":38,""Wednesday"":33,""Thursday"":47,""Friday"":45,""Saturday"":44,""Sunday"":31}","{""android"":86,""ios"":148}"
zzw-222@5pw-5zc-g49,41.923488,-87.646634,2256 N Orchard Ave,Chicago,IL,60614,17739356744,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",,,,,,,,,,,,,
zzy-222@8tr-zbr-brk,32.354907,-111.091688,5940 W Arizona Pavillions Dr,Marana,AZ,85743,15207445012,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-07:00,2021-08-01T00:00:00-07:00,433,357,"[10,13,15,7,8,25,22,11,14,27,15,7,11,10,12,9,18,12,8,15,17,8,16,15,13,15,11,11,20,19,19]",13714,10,"{""<5"":17,""5-10"":201,""11-20"":72,""21-60"":109,""61-120"":12,""121-240"":9,"">240"":13}","{""Pavilions"":100,""Walmart"":15,""Circle K Gas"":7,""QuikTrip"":7,""McDonald's"":7,""Target"":6,""Circle K"":6,""Starbucks"":5,""Fry's Food & Drug Stores"":5,""Simon mall"":4,""Ross Stores"":4,""Kohl's"":4,""Dutch Bros Coffee"":4,""Speedway"":4,""LA Fitness"":4,""Eegee's"":3,""The Home Depot"":3,""Petco"":3,""Jersey Mike's"":3,""Costco"":3}","{""Pavilions"":100,""Walmart"":75,""McDonald's"":59,""Fry's Food & Drug Stores"":51,""Circle K Gas"":50,""Circle K"":46,""QuikTrip"":46,""Starbucks"":45,""Target"":45,""Walgreens"":41,""Eegee's"":36,""Chick-fil-A"":35,""Dutch Bros Coffee"":33,""Simon mall"":32,""Speedway"":32,""Costco"":32,""In-N-Out Burger"":31,""Chevron"":29,""Safeway"":28,""Subway"":27}","[3,2,2,2,1,1,1,1,2,5,18,50,75,70,62,50,43,55,64,53,48,27,8,7]","{""Monday"":38,""Tuesday"":62,""Wednesday"":60,""Thursday"":61,""Friday"":71,""Saturday"":94,""Sunday"":47}","{""android"":184,""ios"":171}"
226-222@8fw-2rg-x3q,26.349505,-80.157458,7028 W Palmetto Park Rd Ste 106,Boca Raton,FL,33433,15612060144,"{ ""Mon"": [[""10:45"", ""22:00""]], ""Tue"": [[""10:45"", ""22:00""]], ""Wed"": [[""10:45"", ""22:00""]], ""Thu"": [[""10:45"", ""22:00""]], ""Fri"": [[""10:45"", ""22:00""]], ""Sat"": [[""10:45"", ""22:00""]], ""Sun"": [[""10:45"", ""22:00""]] }",2021-07-01T00:00:00-04:00,2021-08-01T00:00:00-04:00,337,272,"[8,5,15,3,13,18,19,13,9,9,13,10,11,5,20,12,8,10,6,11,8,9,9,12,19,8,9,22,5,10,8]",4085,10,"{""<5"":14,""5-10"":155,""11-20"":61,""21-60"":96,""61-120"":8,""121-240"":2,"">240"":1}","{""Simon mall"":6,""McDonald's"":6,""Walmart"":5,""Starbucks"":5,""Publix Super Markets"":5,""Walgreens"":4,""Target"":4,""Dunkin'"":3,""Wawa"":3,""Chevron"":2,""Mobil"":2,""Chick-fil-A"":2,""CVS"":2,""Shell Oil"":2,""Planet Fitness"":2,""Jersey Mike's"":2,""LA Fitness"":2,""Trader Joe's"":2,""Einstein Brothers"":2,""Taco Bell"":2}","{""McDonald's"":54,""Walmart"":50,""Publix Super Markets"":49,""Simon mall"":49,""Target"":43,""Dunkin'"":41,""Starbucks"":40,""CVS"":40,""Shell Oil"":39,""Chevron"":36,""Walgreens"":36,""Chick-fil-A"":33,""Wawa"":30,""Mobil"":29,""7-Eleven"":26,""Taco Bell"":24,""vineyard vines"":23,""Dollar Tree"":22,""The Home Depot"":21,""Burger King"":21}","[2,1,0,0,0,0,0,1,1,3,3,12,39,45,46,36,38,40,57,47,34,39,4,5]","{""Monday"":37,""Tuesday"":49,""Wednesday"":54,""Thursday"":55,""Friday"":45,""Saturday"":52,""Sunday"":45}","{""android"":97,""ios"":175}"
